CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	PUBLISHED_TYPE	PUBLISHED_RELATION	PUBLISHED_VALUE	PUBLISHED_UNITS	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME	ACTIVITY_PARAMS	ACTIVITY_PROPS
CHEMBL3422991	1842440	CHEMBL3422991	1842440		7c	308.85	3.47	32.34	0	CC(C)CCN1CCC[C@H]1C(=O)NCc2cccc(Cl)c2	15237527	Ki	=	580000	nM		Ki	=	580	uM		Outside typical range	0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	1475712	CHEMBL3424914	B	Inhibition of human alpha-thrombin using tPa (CH3SO2-D-Cha-Gly-Arg-pNA.AcOH) as chromogenic substrate by kinetic photometric assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	9	Protein	Trypsin	high	91692	CHEMBL3421555	25912673	Eur. J. Med. Chem.	2015	96		405					
CHEMBL309788	123706	CHEMBL309788	123706		16	628.74	1.72	240.2	2	NC(=N)Nc1ccc(CNC(=O)CCC(=O)NCc2ccc(CNC(=O)CCC(=O)NCc3ccc(NC(=N)N)cc3)cc2)cc1	365646	Ki	>	1000000	nM		Ki	>	1000	uM		Outside typical range	0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208334	CHEMBL813566	B	Inhibitory potency against thrombin	1	Scientific Literature				Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			3946	CHEMBL1132783	11055355	Bioorg. Med. Chem. Lett.	2000	10	20	2357					
CHEMBL602558	596293	CHEMBL602558	596293		3a	280.75	1.97	49.41	0	CC(=O)N1CCC[C@H]1C(=O)NCc2cccc(Cl)c2	3122362	Ki	=	1460000	nM		Ki	=	1460	uM		Outside typical range	0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	612839	CHEMBL1067528	B	Binding affinity to human thrombin by standard kinetic photometric assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	9	Protein	Trypsin	high	49670	CHEMBL1157571	20148533	J. Med. Chem.	2010	53	5	2126					
CHEMBL443477	83239	CHEMBL443477	83239		1f	383.41	.91	175.37	1	NC(=N)c1ccc(cc1)C(=O)N[C@@H](COc2cccc(c2)C(=N)N)CC(=O)O	765941	Ki	>	1500000	nM		Ki	>	1500	uM		Outside typical range	0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208505	CHEMBL811978	B	Inhibitory activity against thrombin	1	Scientific Literature				Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			16973	CHEMBL1145031	12723948	J. Med. Chem.	2003	46	10	1845					
CHEMBL11391	8334	CHEMBL11391	8334		10f	529.52	4.54	106.5	1	CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NC(=O)OCc3ccccc3)C(=O)C(F)(F)F	581483	Ki					Ki			nM	Not Active		0	BAO_0000192			225571	CHEMBL847041	B	Inhibitory activity against human plasma thrombin at 26 uM; No inhibition	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	9	Protein			12541	CHEMBL1127353	7932558	J. Med. Chem.	1994	37	20	3303					
CHEMBL162664	272324	CHEMBL162664	272324		i	485.69	4.12	92.5	0	CCC(C)(C)c1ccc(cc1)S(=O)(=O)N[C@@H](Cc2ccc(CN)cc2)C(=O)N(C)C3CCCC3	646178	Ki					Ki			uM	Not Determined		0	BAO_0000192			208911	CHEMBL814966	B	Inhibition constant was evaluated for inhibitory activity against the blood coagulant thrombin; No Data	1	Scientific Literature				Autocuration	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			3034	CHEMBL1130770	9871532	Bioorg. Med. Chem. Lett.	1998	8	7	735					
CHEMBL315959	134121	CHEMBL315959	134121		6	595.77	2.13	152.79	1	CC(C)[C@@H]1N(CC(=O)N[C@@H](CC2CCCN(C2)C(=N)N)C(=O)c3nccs3)C(=O)CN(CCCc4ccccc4)C1=O	1061774	Ki					Ki			nM	Not Determined		0	BAO_0000192			208356	CHEMBL813666	B	Compound was tested for the binding affinity against thrombin; Not determined	1	Scientific Literature				Autocuration	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			3295	CHEMBL1132668	10498196	Bioorg. Med. Chem. Lett.	1999	9	17	2497					
CHEMBL36744	55342	CHEMBL36744	55342		18	735.73				COCCCC(NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)OCc2ccccc2)C(c3ccccc3)c4ccccc4)B5O[C@@H]6CC7CC(C7(C)C)[C@]6(C)O5	483958	Ki	=	.002	nM		Ki	=	.002	nM		Outside typical range	0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208171	CHEMBL819272	B	Binding affinity against alpha thrombin	1	Scientific Literature				Autocuration	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			13333	CHEMBL1128727	7739010	J. Med. Chem.	1995	38	9	1511					
CHEMBL2028993	1341225	CHEMBL2028993	1341225		_Boc-(D)Phe-Pro-boroArg-OH II	518.42				CC(C)(C)OC(=O)N[C@H](Cc1ccccc1)C(=O)N2CCC[C@H]2C(=O)NC(CCCN=C(N)N)B(O)O	138224	Ki	=	.004	nM		Ki	=	4	pM		Outside typical range	0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208497	CHEMBL811972	B	Inhibition constant for binding with thrombin was determined	1	Scientific Literature				Autocuration	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			11857	CHEMBL1126719	8515421	J. Med. Chem.	1993	36	13	1831					
CHEMBL119877	199255	CHEMBL119877	199255		17	533.65	3.2	137.61	1	COC(=O)N[C@H](C(c1ccccc1)c2ccccc2)C(=O)N3CCC[C@H]3C(=O)NCc4ccc(s4)C(=N)N	881016	Ki	=	.015	nM	10.82	Ki	=	.015	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208359	CHEMBL813669	B	In vitro inhibition constant (Ki) against human thrombin	1	Scientific Literature				Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			17142	CHEMBL1144934	12904065	J. Med. Chem.	2003	46	17	3612					
CHEMBL420540	199286	CHEMBL420540	199286		22	533.65	2.51	148.61	1	NC(=N)c1ccc(CNC(=O)[C@@H]2CCCN2C(=O)[C@H](NCC(=O)O)C(c3ccccc3)c4ccccc4)s1	895340	Ki	=	.015	nM	10.82	Ki	=	.015	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208359	CHEMBL813669	B	In vitro inhibition constant (Ki) against human thrombin	1	Scientific Literature				Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			17142	CHEMBL1144934	12904065	J. Med. Chem.	2003	46	17	3612					
CHEMBL7860	2627	CHEMBL7860	2627		11d	477.63	1.47	145.45	0	CS(=O)(=O)N[C@H](CC1CCCCC1)C(=O)N2CCC[C@H]2C(=O)NCc3ccc(cc3)C(=N)N	1264019	Ki	=	.02	nM	10.7	Ki	=	.02	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208337	CHEMBL813569	B	Binding affinity against human thrombin	1	Scientific Literature				Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			5407	CHEMBL1135262	11909707	Bioorg. Med. Chem. Lett.	2002	12	7	1017					
CHEMBL290577	55198	CHEMBL290577	55198		5	657.66				CCC(C)(C)C(NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc2ccccc2)NC(=O)OCc3ccccc3)B4O[C@@H]5CC6CC(C6(C)C)[C@]5(C)O4	488605	Ki	=	.024	nM	10.62	Ki	=	.024	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208172	CHEMBL819078	B	Binding affinity against gamma thrombin	1	Scientific Literature				Autocuration	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			13333	CHEMBL1128727	7739010	J. Med. Chem.	1995	38	9	1511					
CHEMBL426101	330005	CHEMBL426101	330005		27	437.94	3.99	93.69	0	Clc1ccc(c(Cc2oc3ccnc(NCCC4CCCCN4)c3n2)c1)n5cncn5	1613600	Ki	=	.04	nM	10.4	Ki	=	.04	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	320755	CHEMBL884569	B	Inhibitory constant against thrombin	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	9	Protein	Trypsin	high	30036	CHEMBL1142745	16137886	Bioorg. Med. Chem. Lett.	2005	15	20	4411					
CHEMBL284549	41878	CHEMBL284549	41878		24	576.7	-.18	186.74	2	NC(=N)NCCC[C@H](NC(=O)[C@@H]1CCN2CC[C@@](N)(Cc3ccccc3)C(=O)N12)C(=O)C(=O)NCCc4ccccc4	2091148	Ki	=	.071	nM	10.15	Ki	=	.071	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	469216	CHEMBL948917	B	Inhibition of human alpha-thrombin	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	9	Protein	Trypsin	high	38830	CHEMBL1143211	18053726	Bioorg. Med. Chem.	2008	16	4	1562					
CHEMBL414974	173005	CHEMBL414974	173005		6	2111.25				CC[C@@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNCC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H]2CCCN2C(=O)[C@H](N)Cc3ccccc3)C(=O)N4CCC[C@H]4C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc5ccc(O)cc5)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)O	1205691	Ki	=	.083	nM	10.08	Ki	=	.000000000083	M			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208546	CHEMBL814315	B	Inhibitory constant against thrombin	1	Scientific Literature				Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			15062	CHEMBL1132149	10447955	J. Med. Chem.	1999	42	16	3109					
CHEMBL2204324	1443937	CHEMBL2204324	1443937		18	559.5	2.85	109.31	1	ClC1=CN=C2N[C@@H](Cc3ccccc3)CNCCCNCCOc4ccc(Cl)cc4CNC(=O)CN1C2=O	12165562	Ki	=	.09	nM	10.05	Ki	=	.09	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	879249	CHEMBL2208602	B	Inhibition of thrombin	1	Scientific Literature				Autocuration	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			66807	CHEMBL2203227	21381769	J. Med. Chem.	2011	54	7	1961					
CHEMBL1159691	641230	CHEMBL1200083	674033		11i	549.65	2.17	165.68	1	NC(=N)c1ccc(CNC(=O)[C@@H]2CCCN2C(=O)[C@H](NS(=O)(=O)O)C(c3ccccc3)c4ccccc4)cc1.OC(=O)C(F)(F)F	1229823	Ki	=	.1	nM	10	Ki	=	.1	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208337	CHEMBL813569	B	Binding affinity against human thrombin	1	Scientific Literature				Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			5407	CHEMBL1135262	11909707	Bioorg. Med. Chem. Lett.	2002	12	7	1017					
CHEMBL267676	5625	CHEMBL267676	5625		18	545.71	3.7	130.55	1	CN(C1CCCC1)C(=O)[C@H](Cc2ccc(cc2)C(N)NN)NS(=O)(=O)c3ccc4cc5ccccc5cc4c3	1048613	Ki	=	.1	nM	10	Ki	=	.1	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208322	CHEMBL812840	B	Binding affinity was determined against human thrombin	1	Scientific Literature				Autocuration	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			16347	CHEMBL1134382	11297451	J. Med. Chem.	2001	44	7	1043					
CHEMBL332819	199128	CHEMBL332819	199128		23	533.65	2.51	148.61	1	NC(=N)c1cc(CNC(=O)[C@@H]2CCCN2C(=O)[C@H](NCC(=O)O)C(c3ccccc3)c4ccccc4)cs1	889530	Ki	=	.1	nM	10	Ki	=	.1	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208359	CHEMBL813669	B	In vitro inhibition constant (Ki) against human thrombin	1	Scientific Literature				Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			17142	CHEMBL1144934	12904065	J. Med. Chem.	2003	46	17	3612					
CHEMBL1215086	686946	CHEMBL1229262	691613		4	575.18	3.86	121.6	1	NCc1ccc(Cl)cc1CNC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC3CCCCC3)NS(=O)(=O)Cc4ccccc4.OC(=O)C(F)(F)F	3402449	Ki	=	.108	nM	9.97	Ki	=	.108	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	649223	CHEMBL1218921	B	Inhibition of human thrombin	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	9	Protein	Trypsin	high	52260	CHEMBL1212915	20684597	J. Med. Chem.	2010	53	15	5523					
CHEMBL9463	5468	CHEMBL9463	5468		13	499.68	2.28	130.55	0	CN(C1CCCC1)C(=O)[C@H](Cc2ccc(cc2)C(N)NN)NS(=O)(=O)c3ccc4CCCCc4c3	1065992	Ki	=	.12	nM	9.92	Ki	=	.12	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208322	CHEMBL812840	B	Binding affinity was determined against human thrombin	1	Scientific Literature				Autocuration	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			16347	CHEMBL1134382	11297451	J. Med. Chem.	2001	44	7	1043					
CHEMBL176031	297150	CHEMBL176031	297150		63	579.73	1.85	165.03	1	CN[C@H](Cc1ccccc1)C(=O)N2CCC[C@H]2C(=O)NC(CCCN=C(N)N)C(=O)c3nc4ccc(OC)cc4s3	1404490	Ki	=	.14	nM	9.85	Ki	=	.14	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	302621	CHEMBL838818	B	Binding affinity determined against human alpha thrombin	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	9	Protein	Trypsin	high	21585	CHEMBL1142732	15771442	J. Med. Chem.	2005	48	6	1984					
CHEMBL307587	121450	CHEMBL307587	121450		table 1	624.78	1.91	185	1	CCCCC1(CCCC)C(=O)N2CC(=CC(N2C1=O)C(=O)NC(CCCCN)C(=O)C(=O)NCCc3ccc(cc3)C(=O)N)C	335510	Ki	=	.2	nM	9.7	Ki	=	.2	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208893	CHEMBL814950	B	Compound was evaluated for its binding affinity to the thrombin	1	Scientific Literature				Autocuration	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			2747	CHEMBL1130946	9873535	Bioorg. Med. Chem. Lett.	1998	8	17	2321					
CHEMBL270437	435024	CHEMBL270437	435024		3	549.7	1.84	155.8	1	CN[C@H](Cc1ccccc1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCN=C(N)N)C(=O)c3nc4ccccc4s3	1405756	Ki	=	.2	nM	9.7	Ki	=	.2	nM			1	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	302621	CHEMBL838818	B	Binding affinity determined against human alpha thrombin	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	9	Protein	Trypsin	high	21585	CHEMBL1142732	15771442	J. Med. Chem.	2005	48	6	1984					
CHEMBL32541	47356	CHEMBL32541	47356		2h	433.53	.91	150.17	0	CC1=CC(=C(N)C(=O)N1CC(=O)NCc2ccc(N)nc2C)S(=O)(=O)CC3CCC3	881759	Ki	=	.2	nM	9.7	Ki	=	.2	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208513	CHEMBL817239	B	Inhibition of human thrombin	1	Scientific Literature				Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			6241	CHEMBL1136704	12668008	Bioorg. Med. Chem. Lett.	2003	13	8	1441					
CHEMBL33371	46424	CHEMBL33371	46424		table 4	603.5	2.18	143.24	2	CCOC(=O)C(CSc1ccc(Br)cc1)N2C(=O)N3CC=CC(N3C2=O)C(=O)NCc4ccc(N)nc4C	1181407	Ki	=	.27	nM	9.57	Ki	=	.27	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208514	CHEMBL817240	B	Inhibitory activity against human thrombin	1	Scientific Literature				Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			6242	CHEMBL1145743	12668009	Bioorg. Med. Chem. Lett.	2003	13	8	1445					
CHEMBL2448356	1590504	CHEMBL3546071	1927917		5	571.57				Cl.CC1(C)[C@@H]2C[C@H]3OB(O[C@@]3(C)[C@H]1C2)[C@H](CCCCN)NC(=O)[C@@H]4CCCN4C(=O)c5ccccc5Cc6ccccc6	468473	Ki	=	.29	nM	9.54	Ki	=	.29	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208891	CHEMBL814948	B	Binding affinity to human thrombin.	1	Scientific Literature				Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			1952	CHEMBL1128965		Bioorg. Med. Chem. Lett.	1996	6	3	301					
CHEMBL7962	2684	CHEMBL7962	2684		1	493.63	2.92	128.38	0	CN(C1CCCC1)C(=O)[C@H](Cc2ccc(cc2)C(=N)NN)NS(=O)(=O)c3ccc4ccccc4c3	1104551	Ki	=	.4	nM	9.4	Ki	=	.4	nM			1	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208526	CHEMBL813621	B	Inhibitory constant against human thrombin was determined in vitro.	1	Scientific Literature				Autocuration	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			3293	CHEMBL1132097	10498193	Bioorg. Med. Chem. Lett.	1999	9	17	2483					
CHEMBL1236167	698517	CHEMBL1236167	698517		17, n=1, macrocycle12	505.02	1.91	116.84	1	Clc1ccc2OCC(=O)NCCC(=O)N[C@H](C3CCCCC3)C(=O)N4CCC[C@H]4C(=O)NCc2c1	12165558	Ki	=	.4	nM	9.4	Ki	=	.4	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	879249	CHEMBL2208602	B	Inhibition of thrombin	1	Scientific Literature				Autocuration	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			66807	CHEMBL2203227	21381769	J. Med. Chem.	2011	54	7	1961					
CHEMBL289318	62007	CHEMBL289318	62007		12	502.47				Cc1cc(ccc1C(=O)N[C@@H](CCCN=C(N)N)B2O[C@@H]3CC4CC(C4(C)C)[C@]3(C)O2)c5ccccc5	321381	Ki	=	.42	nM	9.38	Ki	=	.42	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208719	CHEMBL872712	B	Inhibition of thrombin	1	Scientific Literature	Oryctolagus cuniculus		9986	Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			2142	CHEMBL1151536		Bioorg. Med. Chem. Lett.	1997	7	13	1595					
CHEMBL320019	169315	CHEMBL320019	169315		8	465.4				NCCCCC(NC(=O)CN(CC1(CC1)c2ccccc2)C(=O)CCc3ccccc3)B(O)O	461942	Ki	=	.43	nM	9.37	Ki	=	.43	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208314	CHEMBL812833	B	Binding affinity towards thrombin was tested.	1	Scientific Literature				Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			2969	CHEMBL1130738	9871674	Bioorg. Med. Chem. Lett.	1998	8	3	301					
CHEMBL29309	40750	CHEMBL29309	40750		19e	592.75	.1	181.4	1	COc1ccc(CCNC(=O)C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H]2CCN3CC[C@@](N)(Cc4ccccc4)CN23)cc1	644300	Ki	=	.45	nM	9.35	Ki	=	.45	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208522	CHEMBL813617	B	Inhibitory concentration against thrombin.	1	Scientific Literature				Autocuration	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			15393	CHEMBL1132633	10212122	J. Med. Chem.	1999	42	8	1367					
CHEMBL3037937	1591488	CHEMBL3546243	1928089		13	415.34				Cl.NCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]2CCCC[C@H]2c3ccccc3)B(O)O	381050	Ki	=	.46	nM	9.34	Ki	=	.46	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208898	CHEMBL814955	B	Compound was evaluated for the inhibitory activity against thrombin.	1	Scientific Literature				Autocuration	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			1951	CHEMBL1129708		Bioorg. Med. Chem. Lett.	1996	6	3	295					
CHEMBL195313	325965	CHEMBL195313	325965		24	526.37	3.08	127.21	1	NCc1ccc(Cl)cc1C(CO)NC(=O)Cc2c(Cl)ccc(NCC(F)(F)c3ccccn3)[n+]2[O-]	1523261	Ki	=	.48	nM	9.32	Ki	=	.48	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	302401	CHEMBL829646	B	Binding affinity against thrombin in human plasma	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	9	Protein	Trypsin	high	20452	CHEMBL1145272	15911253	Bioorg. Med. Chem. Lett.	2005	15	11	2771					
CHEMBL287614	51990	CHEMBL287614	51990		6	474.59	.82	150.38	0	CC1=CC=C(NS(=O)(=O)Cc2ccccc2)C(=O)N1CC(=O)NCC3CCN(CC3)C(=N)N	913890	Ki	=	.5	nM	9.3	Ki	=	.5	nM			1	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208307	CHEMBL812827	B	Binding affinity against human thrombin	1	Scientific Literature				Autocuration	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			2129	CHEMBL1130452		Bioorg. Med. Chem. Lett.	1997	7	12	1497					
CHEMBL2448359	1590507	CHEMBL3546083	1927929		12	617.67				Cl.CSc1ccccc1Cc2cccc(c2)C(=O)N3CCC[C@H]3C(=O)N[C@@H](CCCCN)B4O[C@@H]5C[C@@H]6C[C@@H](C6(C)C)[C@]5(C)O4	438087	Ki	=	.5	nM	9.3	Ki	=	.5	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208891	CHEMBL814948	B	Binding affinity to human thrombin.	1	Scientific Literature				Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			1952	CHEMBL1128965		Bioorg. Med. Chem. Lett.	1996	6	3	301					
CHEMBL414341	333915	CHEMBL414341	333915		TI1	2508.66				CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H]2CCCCN2C(=O)[C@H](CCCN=C(N)N)NS(=O)(=O)c3ccc(cc3)C(C)(C)C)C(=O)N4CCC[C@H]4C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc5ccc(O)cc5)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)O	1661895	Ki	=	.5	nM	9.3	Ki	=	.5	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	325957	CHEMBL863455	F	Inhibitory activity against human thrombin by amidolytic assay using chromogenic S-2238 substrate	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000019	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	9	Protein	Trypsin	high	30343	CHEMBL1141203	16202582	Bioorg. Med. Chem. Lett.	2005	15	23	5120					
CHEMBL84389	130606	CHEMBL84389	130606		13	479.67	2.63	123.19	0	CN([C@@H](CC(=O)O)C(=O)N1CCCC[C@H]1CCOC2CCN(CC2)C(=N)N)C3CCCCCC3	231103	Ki	=	.53	nM	9.28	Ki	=	.53	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	208531	CHEMBL813625	B	In vitro inhibition of human thrombin.	1	Scientific Literature				Expert	BAO_0000357	11	CHEMBL204	SINGLE PROTEIN	P00734	Thrombin	Homo sapiens	8	Homologous protein			16456	CHEMBL1135990	12036353	J. Med. Chem.	2002	45	12	2432					
